Store,Day,Month,Year,Weekly_Sales,Holiday_Flag,Temperature_(C),Fuel_Price,CPI,Unemployment
3,14,1,2011,"$381,061.10 ",0,7.09,$2.98 ,214.75,7.55
3,21,1,2011,"$350,876.70 ",0,10.41,$3.02 ,215.13,7.55
3,28,1,2011,"$364,866.24 ",0,9.28,$3.01 ,215.51,7.55
3,4,2,2011,"$438,516.53 ",0,7.75,$2.99 ,215.89,7.55
3,11,2,2011,"$430,526.21 ",1,6.43,$3.02 ,216.27,7.55
3,18,2,2011,"$432,782.10 ",0,16.43,$3.05 ,216.58,7.55
3,25,2,2011,"$397,211.19 ",0,19.67,$3.07 ,216.88,7.55
3,4,3,2011,"$437,084.51 ",0,18.39,$3.29 ,217.17,7.55
3,11,3,2011,"$404,753.30 ",0,16.27,$3.46 ,217.47,7.55
3,18,3,2011,"$392,109.51 ",0,20.82,$3.49 ,217.72,7.55
3,25,3,2011,"$380,683.67 ",0,22.74,$3.47 ,217.97,7.55
3,1,4,2011,"$374,556.08 ",0,20.42,$3.52 ,218.21,7.57
3,8,4,2011,"$384,075.31 ",0,22.53,$3.62 ,218.46,7.57
3,15,4,2011,"$366,250.69 ",0,24.38,$3.74 ,218.68,7.57
3,22,4,2011,"$391,860.04 ",0,24.95,$3.81 ,218.85,7.57
3,29,4,2011,"$367,405.40 ",0,25.94,$3.81 ,219.02,7.57
3,6,5,2011,"$413,042.12 ",0,20.81,$3.91 ,219.2,7.57
3,13,5,2011,"$386,312.68 ",0,26.59,$3.90 ,219.37,7.57
3,20,5,2011,"$364,603.13 ",0,24.33,$3.91 ,219.13,7.57
3,27,5,2011,"$369,350.60 ",0,29.12,$3.79 ,218.89,7.57
3,3,6,2011,"$394,507.84 ",0,29.05,$3.70 ,218.64,7.57
3,10,6,2011,"$391,638.75 ",0,29.36,$3.65 ,218.4,7.57
3,17,6,2011,"$403,423.34 ",0,30.53,$3.64 ,218.36,7.57
3,24,6,2011,"$385,520.71 ",0,29.41,$3.59 ,218.45,7.57
3,1,7,2011,"$368,962.72 ",0,29.5,$3.52 ,218.55,7.57
3,8,7,2011,"$395,146.24 ",0,29.66,$3.48 ,218.64,7.57
3,15,7,2011,"$373,454.33 ",0,30.63,$3.58 ,218.73,7.57
3,22,7,2011,"$360,617.37 ",0,30.11,$3.65 ,218.79,7.57
3,29,7,2011,"$345,381.29 ",0,31.15,$3.68 ,218.84,7.57
3,5,8,2011,"$409,981.25 ",0,31.36,$3.68 ,218.9,7.57
3,12,8,2011,"$380,376.85 ",0,31.6,$3.64 ,218.96,7.57
3,19,8,2011,"$379,716.91 ",0,31.36,$3.55 ,219.02,7.57
3,26,8,2011,"$366,367.55 ",0,30.93,$3.52 ,219.09,7.57
3,2,9,2011,"$375,988.69 ",0,31.73,$3.53 ,219.15,7.57
3,9,9,2011,"$377,347.49 ",1,27.62,$3.55 ,219.21,7.57
3,16,9,2011,"$375,629.51 ",0,28.68,$3.53 ,219.4,7.57
3,23,9,2011,"$365,248.94 ",0,26.77,$3.47 ,219.74,7.57
3,30,9,2011,"$368,477.93 ",0,28.1,$3.36 ,220.09,7.57
3,7,10,2011,"$403,342.40 ",0,24.19,$3.29 ,220.43,7.2
3,14,10,2011,"$368,282.57 ",0,23.19,$3.27 ,220.75,7.2
3,21,10,2011,"$394,976.36 ",0,20.57,$3.35 ,220.91,7.2
3,28,10,2011,"$389,540.62 ",0,21.69,$3.37 ,221.08,7.2
3,4,11,2011,"$459,443.22 ",0,15.17,$3.33 ,221.25,7.2
3,11,11,2011,"$407,764.25 ",0,16.5,$3.30 ,221.41,7.2
3,18,11,2011,"$398,838.97 ",0,17.73,$3.31 ,221.64,7.2
3,25,11,2011,"$556,925.19 ",1,20,$3.24 ,221.9,7.2
3,2,12,2011,"$472,511.32 ",0,12.76,$3.17 ,222.16,7.2
3,9,12,2011,"$468,772.80 ",0,9.59,$3.16 ,222.42,7.2
3,16,12,2011,"$510,747.62 ",0,14.42,$3.16 ,222.64,7.2
3,23,12,2011,"$551,221.21 ",0,11.89,$3.11 ,222.83,7.2
3,30,12,2011,"$410,553.88 ",1,9.05,$3.13 ,223.01,7.2
3,6,1,2012,"$398,178.21 ",0,11.34,$3.16 ,223.19,6.83
3,13,1,2012,"$367,438.62 ",0,11.03,$3.26 ,223.38,6.83
3,20,1,2012,"$365,818.61 ",0,13.44,$3.27 ,223.47,6.83
3,27,1,2012,"$349,518.10 ",0,14.48,$3.29 ,223.56,6.83
3,3,2,2012,"$424,960.66 ",0,15.18,$3.36 ,223.66,6.83
3,10,2,2012,"$473,292.47 ",1,10.92,$3.41 ,223.75,6.83
3,17,2,2012,"$475,591.08 ",0,11.33,$3.51 ,223.92,6.83
3,24,2,2012,"$418,925.47 ",0,15.62,$3.56 ,224.13,6.83
3,2,3,2012,"$469,752.56 ",0,16.47,$3.63 ,224.35,6.83
3,9,3,2012,"$445,162.05 ",0,15.95,$3.67 ,224.56,6.83
3,16,3,2012,"$411,775.80 ",0,17.78,$3.73 ,224.72,6.83
3,23,3,2012,"$413,907.25 ",0,19.18,$3.79 ,224.79,6.83
3,30,3,2012,"$407,488.84 ",0,20.76,$3.85 ,224.87,6.83
3,6,4,2012,"$503,232.13 ",0,22.78,$3.89 ,224.94,6.66
3,13,4,2012,"$420,789.74 ",0,22.68,$3.89 ,225.01,6.66
3,20,4,2012,"$434,822.13 ",0,22.25,$3.88 ,225.07,6.66
3,27,4,2012,"$394,616.11 ",0,22.99,$3.81 ,225.12,6.66
3,4,5,2012,"$439,913.57 ",0,26.39,$3.75 ,225.18,6.66
3,11,5,2012,"$431,985.36 ",0,23.99,$3.69 ,225.24,6.66
3,18,5,2012,"$418,112.76 ",0,22.43,$3.63 ,225.25,6.66
3,25,5,2012,"$413,701.29 ",0,25.88,$3.56 ,225.25,6.66
3,1,6,2012,"$432,268.53 ",0,27.53,$3.50 ,225.25,6.66
3,8,6,2012,"$446,336.80 ",0,27.58,$3.45 ,225.25,6.66
3,15,6,2012,"$442,074.79 ",0,29.26,$3.39 ,225.26,6.66
3,22,6,2012,"$419,497.95 ",0,28.17,$3.35 ,225.31,6.66
3,29,6,2012,"$422,965.33 ",0,30.23,$3.29 ,225.35,6.66
3,6,7,2012,"$411,206.50 ",0,28.41,$3.23 ,225.39,6.33
3,13,7,2012,"$416,913.10 ",0,27.93,$3.26 ,225.43,6.33
3,20,7,2012,"$432,424.85 ",0,27.43,$3.31 ,225.44,6.33
3,27,7,2012,"$389,427.90 ",0,29.41,$3.41 ,225.45,6.33
3,3,8,2012,"$419,990.29 ",0,30.31,$3.42 ,225.46,6.33
3,10,8,2012,"$391,811.60 ",0,29.92,$3.49 ,225.47,6.33
3,17,8,2012,"$394,918.83 ",0,30.76,$3.57 ,225.56,6.33
3,24,8,2012,"$412,449.67 ",0,28.34,$3.62 ,225.69,6.33
3,31,8,2012,"$408,838.73 ",0,29.54,$3.64 ,225.83,6.33
3,7,9,2012,"$408,229.73 ",1,29.44,$3.73 ,225.97,6.33
3,14,9,2012,"$407,589.16 ",0,25.76,$3.72 ,226.11,6.33
3,21,9,2012,"$414,392.09 ",0,22.66,$3.72 ,226.32,6.33
3,28,9,2012,"$389,813.02 ",0,25.26,$3.67 ,226.52,6.33
3,5,10,2012,"$443,557.65 ",0,22.63,$3.62 ,226.72,6.03
3,12,10,2012,"$410,804.39 ",0,21.28,$3.60 ,226.92,6.03
3,19,10,2012,"$424,513.08 ",0,23.02,$3.59 ,226.97,6.03
3,26,10,2012,"$405,432.70 ",0,23.7,$3.51 ,226.99,6.03
4,5,2,2010,"$2,135,143.87 ",0,6.53,$2.60 ,126.44,8.62
4,12,2,2010,"$2,188,307.39 ",1,-1.76,$2.57 ,126.5,8.62
4,19,2,2010,"$2,049,860.26 ",0,2.47,$2.54 ,126.53,8.62
4,26,2,2010,"$1,925,728.84 ",0,5.2,$2.59 ,126.55,8.62
4,5,3,2010,"$1,971,057.44 ",0,6.38,$2.65 ,126.58,8.62
4,12,3,2010,"$1,894,324.09 ",0,9.79,$2.70 ,126.6,8.62
4,19,3,2010,"$1,897,429.36 ",0,12.88,$2.74 ,126.61,8.62
4,26,3,2010,"$1,762,539.30 ",0,4.39,$2.75 ,126.61,8.62
4,2,4,2010,"$1,979,247.12 ",0,9.32,$2.74 ,126.6,7.9
4,9,4,2010,"$1,818,452.72 ",0,12.31,$2.77 ,126.6,7.9
4,16,4,2010,"$1,851,519.69 ",0,13.46,$2.81 ,126.56,7.9
4,23,4,2010,"$1,802,677.90 ",0,13.82,$2.81 ,126.47,7.9
4,30,4,2010,"$1,817,273.28 ",0,11.69,$2.79 ,126.38,7.9
4,7,5,2010,"$2,000,626.14 ",0,13.76,$2.84 ,126.29,7.9
4,14,5,2010,"$1,875,597.28 ",0,16.86,$2.85 ,126.21,7.9
4,21,5,2010,"$1,903,752.60 ",0,19.67,$2.82 ,126.18,7.9
4,28,5,2010,"$1,857,533.70 ",0,19.85,$2.76 ,126.16,7.9
4,4,6,2010,"$1,903,290.58 ",0,21.57,$2.70 ,126.14,7.9
4,11,6,2010,"$1,870,619.23 ",0,25.81,$2.67 ,126.11,7.9
4,18,6,2010,"$1,929,736.35 ",0,27.52,$2.64 ,126.11,7.9
4,25,6,2010,"$1,846,651.95 ",0,27.28,$2.65 ,126.13,7.9
4,2,7,2010,"$1,881,337.21 ",0,23.14,$2.67 ,126.14,7.37
4,9,7,2010,"$1,812,208.22 ",0,26.86,$2.64 ,126.15,7.37
4,16,7,2010,"$1,898,427.66 ",0,25.85,$2.62 ,126.15,7.37
4,23,7,2010,"$1,848,426.78 ",0,26.54,$2.61 ,126.13,7.37
4,30,7,2010,"$1,796,637.61 ",0,27.06,$2.65 ,126.11,7.37
4,6,8,2010,"$1,907,638.58 ",0,24.74,$2.64 ,126.09,7.37
4,13,8,2010,"$2,007,050.75 ",0,25.6,$2.70 ,126.06,7.37
4,20,8,2010,"$1,997,181.09 ",0,26.02,$2.67 ,126.08,7.37
4,27,8,2010,"$1,848,403.92 ",0,23.58,$2.62 ,126.09,7.37
4,3,9,2010,"$1,935,857.58 ",0,24.89,$2.58 ,126.1,7.37
4,10,9,2010,"$1,865,820.81 ",1,23.08,$2.57 ,126.11,7.37
4,17,9,2010,"$1,899,959.61 ",0,18.28,$2.59 ,126.15,7.37
4,24,9,2010,"$1,810,684.68 ",0,16.09,$2.64 ,126.19,7.37
4,1,10,2010,"$1,842,821.02 ",0,17.76,$2.62 ,126.23,7.13
4,8,10,2010,"$1,951,494.85 ",0,19.85,$2.65 ,126.28,7.13
4,15,10,2010,"$1,867,345.09 ",0,16.68,$2.73 ,126.33,7.13
4,22,10,2010,"$1,927,610.06 ",0,17.87,$2.74 ,126.38,7.13
4,29,10,2010,"$1,933,333.00 ",0,13.86,$2.72 ,126.44,7.13
4,5,11,2010,"$2,013,115.79 ",0,10.89,$2.70 ,126.49,7.13
4,12,11,2010,"$1,999,794.26 ",0,11.47,$2.74 ,126.55,7.13
4,19,11,2010,"$2,097,809.40 ",0,8.92,$2.78 ,126.61,7.13
4,3,12,2010,"$2,102,530.17 ",0,8,$2.73 ,126.73,7.13
4,10,12,2010,"$2,302,504.86 ",0,5.78,$2.86 ,126.79,7.13
4,31,12,2010,"$1,794,868.74 ",1,3.38,$2.96 ,127.09,7.13
4,7,1,2011,"$1,862,476.27 ",0,4.08,$2.98 ,127.19,6.51
4,14,1,2011,"$1,865,502.46 ",0,-0.22,$2.99 ,127.3,6.51
4,21,1,2011,"$1,886,393.94 ",0,3.52,$3.02 ,127.44,6.51
4,28,1,2011,"$1,814,240.85 ",0,4.78,$3.02 ,127.58,6.51
4,4,2,2011,"$2,119,086.04 ",0,1.45,$3.00 ,127.72,6.51
4,11,2,2011,"$2,187,847.29 ",1,0.72,$3.03 ,127.86,6.51
4,18,2,2011,"$2,316,495.56 ",0,8.98,$3.06 ,128,6.51
4,25,2,2011,"$2,078,094.69 ",0,9.44,$3.09 ,128.13,6.51
4,4,3,2011,"$2,103,455.75 ",0,8.09,$3.31 ,128.26,6.51
4,11,3,2011,"$2,039,818.41 ",0,10.52,$3.46 ,128.4,6.51
4,18,3,2011,"$2,116,475.38 ",0,11.03,$3.50 ,128.51,6.51
4,25,3,2011,"$1,944,164.32 ",0,15.06,$3.48 ,128.62,6.51
4,1,4,2011,"$1,900,246.47 ",0,13.88,$3.52 ,128.72,5.95
4,8,4,2011,"$2,074,953.46 ",0,17.01,$3.61 ,128.82,5.95
4,15,4,2011,"$1,960,587.76 ",0,16.86,$3.72 ,128.91,5.95
4,22,4,2011,"$2,220,600.76 ",0,20.44,$3.78 ,128.96,5.95
4,29,4,2011,"$1,878,167.44 ",0,17.9,$3.78 ,129,5.95
4,6,5,2011,"$2,063,682.76 ",0,17.45,$3.87 ,129.04,5.95
4,13,5,2011,"$2,002,362.37 ",0,21.47,$3.87 ,129.09,5.95
4,20,5,2011,"$2,015,563.48 ",0,21.38,$3.88 ,129.08,5.95
4,27,5,2011,"$1,986,597.95 ",0,23.14,$3.77 ,129.06,5.95
4,3,6,2011,"$2,065,377.15 ",0,25.7,$3.68 ,129.05,5.95
4,10,6,2011,"$2,073,951.38 ",0,26.69,$3.64 ,129.04,5.95
4,17,6,2011,"$2,141,210.62 ",0,28.62,$3.62 ,129.04,5.95
4,24,6,2011,"$2,008,344.92 ",0,27.69,$3.57 ,129.07,5.95
4,1,7,2011,"$2,051,533.53 ",0,29.19,$3.50 ,129.09,5.64
4,8,7,2011,"$2,066,541.86 ",0,29.22,$3.47 ,129.11,5.64
4,15,7,2011,"$2,049,046.95 ",0,28.48,$3.56 ,129.13,5.64
4,22,7,2011,"$2,036,231.39 ",0,28.24,$3.63 ,129.15,5.64
4,29,7,2011,"$1,989,674.07 ",0,29.09,$3.66 ,129.17,5.64
4,5,8,2011,"$2,160,057.39 ",0,30.05,$3.66 ,129.18,5.64
4,12,8,2011,"$2,105,668.74 ",0,28.32,$3.62 ,129.2,5.64
4,19,8,2011,"$2,232,892.10 ",0,28.21,$3.55 ,129.24,5.64
4,26,8,2011,"$1,988,490.21 ",0,27.48,$3.52 ,129.28,5.64
4,2,9,2011,"$2,078,420.31 ",0,25.55,$3.53 ,129.33,5.64
4,9,9,2011,"$2,093,139.01 ",1,22.97,$3.55 ,129.37,5.64
4,16,9,2011,"$2,075,577.33 ",0,22.64,$3.53 ,129.43,5.64
4,23,9,2011,"$2,031,406.41 ",0,20.68,$3.47 ,129.52,5.64
4,30,9,2011,"$1,929,486.63 ",0,22.31,$3.37 ,129.61,5.64
4,7,10,2011,"$2,166,737.65 ",0,18.77,$3.30 ,129.69,5.14
4,14,10,2011,"$2,074,548.85 ",0,17.64,$3.28 ,129.77,5.14
4,21,10,2011,"$2,207,742.13 ",0,18.22,$3.36 ,129.78,5.14
4,28,10,2011,"$2,151,659.59 ",0,12.95,$3.36 ,129.79,5.14
4,4,11,2011,"$2,281,217.31 ",0,9.92,$3.32 ,129.81,5.14
4,11,11,2011,"$2,203,028.96 ",0,8.4,$3.29 ,129.82,5.14
4,18,11,2011,"$2,243,946.59 ",0,10.24,$3.29 ,129.83,5.14
4,2,12,2011,"$2,180,999.26 ",0,3.73,$3.18 ,129.85,5.14
4,9,12,2011,"$2,508,955.24 ",0,-0.2,$3.15 ,129.86,5.14
4,30,12,2011,"$2,007,105.86 ",1,2.72,$3.12 ,130.07,5.14
4,6,1,2012,"$2,047,766.07 ",0,3.69,$3.16 ,130.16,4.61
4,13,1,2012,"$1,941,676.61 ",0,1.34,$3.26 ,130.24,4.61
4,20,1,2012,"$2,005,097.76 ",0,5.61,$3.27 ,130.28,4.61
4,27,1,2012,"$1,928,720.51 ",0,4.62,$3.29 ,130.31,4.61
4,3,2,2012,"$2,173,373.91 ",0,5.45,$3.35 ,130.35,4.61
4,10,2,2012,"$2,374,660.64 ",1,0.56,$3.41 ,130.38,4.61
4,17,2,2012,"$2,427,640.17 ",0,1.22,$3.49 ,130.45,4.61
4,24,2,2012,"$2,226,662.17 ",0,5.17,$3.54 ,130.55,4.61
4,2,3,2012,"$2,206,319.90 ",0,10.21,$3.62 ,130.65,4.61
4,9,3,2012,"$2,202,450.81 ",0,12.02,$3.67 ,130.74,4.61
4,16,3,2012,"$2,214,967.44 ",0,15.45,$3.71 ,130.83,4.61
4,23,3,2012,"$2,091,592.54 ",0,15.04,$3.76 ,130.9,4.61
4,30,3,2012,"$2,089,381.77 ",0,22.57,$3.82 ,130.97,4.61
5,5,2,2010,"$317,173.10 ",0,4.28,$2.57 ,211.65,6.57
5,12,2,2010,"$311,825.70 ",1,4.34,$2.55 ,211.8,6.57
5,19,2,2010,"$303,447.57 ",0,5.08,$2.51 ,211.85,6.57
5,26,2,2010,"$270,281.63 ",0,8.17,$2.56 ,211.88,6.57
5,5,3,2010,"$288,855.71 ",0,9.38,$2.63 ,211.91,6.57
5,12,3,2010,"$297,293.59 ",0,14.72,$2.67 ,211.94,6.57
5,19,3,2010,"$281,706.41 ",0,13.03,$2.72 ,211.77,6.57
5,26,3,2010,"$273,282.97 ",0,11.37,$2.73 ,211.57,6.57
5,2,4,2010,"$331,406.00 ",0,17.32,$2.72 ,211.37,6.47
5,9,4,2010,"$328,020.49 ",0,18.44,$2.77 ,211.17,6.47
5,16,4,2010,"$306,858.69 ",0,18.5,$2.81 ,211.04,6.47
5,23,4,2010,"$288,839.73 ",0,18.41,$2.80 ,210.99,6.47
5,30,4,2010,"$298,697.84 ",0,19.74,$2.78 ,210.94,6.47
5,7,5,2010,"$333,522.60 ",0,21.96,$2.84 ,210.89,6.47
5,14,5,2010,"$296,673.77 ",0,23.77,$2.85 ,210.89,6.47
5,21,5,2010,"$301,615.49 ",0,24,$2.83 ,211.17,6.47
5,28,5,2010,"$310,013.11 ",0,26.56,$2.76 ,211.45,6.47
5,4,6,2010,"$337,825.89 ",0,26.41,$2.71 ,211.73,6.47
5,11,6,2010,"$296,641.91 ",0,27.06,$2.67 ,212.01,6.47
5,18,6,2010,"$313,795.60 ",0,28.84,$2.64 ,212.01,6.47
5,25,6,2010,"$295,257.30 ",0,28.73,$2.65 ,211.9,6.47
5,2,7,2010,"$305,993.27 ",0,27.36,$2.67 ,211.78,6.5
5,9,7,2010,"$291,808.87 ",0,27.3,$2.64 ,211.66,6.5
5,16,7,2010,"$280,701.70 ",0,28.88,$2.62 ,211.66,6.5
5,23,7,2010,"$274,742.63 ",0,28.7,$2.61 ,211.79,6.5
5,30,7,2010,"$268,929.03 ",0,28.03,$2.64 ,211.93,6.5
5,6,8,2010,"$303,043.02 ",0,30.06,$2.63 ,212.06,6.5
5,13,8,2010,"$286,477.35 ",0,30.78,$2.69 ,212.2,6.5
5,20,8,2010,"$287,205.38 ",0,30.95,$2.66 ,212.16,6.5
5,27,8,2010,"$288,519.75 ",0,30.58,$2.62 ,212.12,6.5
5,3,9,2010,"$323,798.00 ",0,28.92,$2.58 ,212.09,6.5
5,10,9,2010,"$306,533.08 ",1,26.59,$2.57 ,212.05,6.5
5,17,9,2010,"$282,558.65 ",0,27.93,$2.58 ,212.08,6.5
5,24,9,2010,"$293,131.58 ",0,25.85,$2.62 ,212.15,6.5
5,1,10,2010,"$283,178.12 ",0,21.72,$2.60 ,212.23,6.77
5,8,10,2010,"$290,494.85 ",0,18.33,$2.63 ,212.3,6.77
5,15,10,2010,"$280,681.20 ",0,20.06,$2.72 ,212.37,6.77
5,22,10,2010,"$284,988.27 ",0,21.64,$2.73 ,212.42,6.77
5,29,10,2010,"$278,031.81 ",0,21.43,$2.72 ,212.46,6.77
5,5,11,2010,"$325,310.30 ",0,14.93,$2.69 ,212.51,6.77
5,12,11,2010,"$301,827.36 ",0,16.87,$2.73 ,212.56,6.77
5,19,11,2010,"$297,384.81 ",0,11.4,$2.77 ,212.45,6.77
5,26,11,2010,"$488,362.61 ",1,18.97,$2.74 ,212.3,6.77
5,3,12,2010,"$344,490.88 ",0,10.73,$2.71 ,212.16,6.77
5,10,12,2010,"$352,811.53 ",0,9.04,$2.84 ,212.02,6.77
5,17,12,2010,"$367,801.19 ",0,10.89,$2.87 ,211.96,6.77
5,24,12,2010,"$466,010.25 ",0,12.78,$2.89 ,211.96,6.77
5,31,12,2010,"$298,180.18 ",1,9.88,$2.94 ,211.96,6.77
5,7,1,2011,"$286,347.26 ",0,9.06,$2.98 ,211.96,6.63
5,14,1,2011,"$260,636.71 ",0,3.19,$2.98 ,212.01,6.63
5,21,1,2011,"$275,313.34 ",0,7.45,$3.02 ,212.38,6.63
5,28,1,2011,"$279,088.39 ",0,6.94,$3.01 ,212.75,6.63
5,4,2,2011,"$329,613.20 ",0,5.37,$2.99 ,213.12,6.63
5,11,2,2011,"$311,590.54 ",1,3.47,$3.02 ,213.49,6.63
5,18,2,2011,"$356,622.61 ",0,14.91,$3.05 ,213.81,6.63
5,25,2,2011,"$294,659.50 ",0,17.42,$3.07 ,214.1,6.63
5,4,3,2011,"$329,033.66 ",0,15.75,$3.29 ,214.38,6.63
5,11,3,2011,"$293,098.10 ",0,13.19,$3.46 ,214.67,6.63
5,18,3,2011,"$312,177.67 ",0,17.95,$3.49 ,214.93,6.63
5,25,3,2011,"$294,732.50 ",0,21.51,$3.47 ,215.16,6.63
5,1,4,2011,"$314,316.55 ",0,16.39,$3.52 ,215.4,6.49
5,8,4,2011,"$307,333.62 ",0,20.91,$3.62 ,215.64,6.49
5,15,4,2011,"$307,913.58 ",0,22.23,$3.74 ,215.86,6.49
5,22,4,2011,"$328,415.44 ",0,23.52,$3.81 ,216.03,6.49
5,29,4,2011,"$307,291.56 ",0,23.75,$3.81 ,216.2,6.49
5,6,5,2011,"$322,904.68 ",0,19.04,$3.91 ,216.37,6.49
5,13,5,2011,"$290,930.01 ",0,25.21,$3.90 ,216.53,6.49
5,20,5,2011,"$299,614.33 ",0,21.87,$3.91 ,216.3,6.49
5,27,5,2011,"$297,149.69 ",0,26.74,$3.79 ,216.07,6.49
5,3,6,2011,"$329,183.92 ",0,28.78,$3.70 ,215.84,6.49
5,10,6,2011,"$304,984.14 ",0,28.67,$3.65 ,215.61,6.49
5,17,6,2011,"$304,811.82 ",0,30.47,$3.64 ,215.56,6.49
5,24,6,2011,"$302,881.64 ",0,29.31,$3.59 ,215.65,6.49
5,1,7,2011,"$327,093.89 ",0,29.89,$3.52 ,215.75,6.53
5,8,7,2011,"$310,804.93 ",0,30.36,$3.48 ,215.84,6.53
5,15,7,2011,"$283,248.62 ",0,31.47,$3.58 ,215.93,6.53
5,22,7,2011,"$292,539.73 ",0,30.54,$3.65 ,215.99,6.53
5,29,7,2011,"$275,142.17 ",0,31.9,$3.68 ,216.05,6.53
5,5,8,2011,"$317,738.56 ",0,32.82,$3.68 ,216.11,6.53
5,12,8,2011,"$289,886.16 ",0,32.31,$3.64 ,216.17,6.53
5,19,8,2011,"$303,643.84 ",0,31.86,$3.55 ,216.23,6.53
5,26,8,2011,"$310,338.17 ",0,31.77,$3.52 ,216.3,6.53
5,2,9,2011,"$315,645.53 ",0,32.43,$3.53 ,216.36,6.53
5,9,9,2011,"$321,110.22 ",1,26.13,$3.55 ,216.42,6.53
5,16,9,2011,"$278,529.71 ",0,28.64,$3.53 ,216.6,6.53
5,23,9,2011,"$291,024.98 ",0,25.56,$3.47 ,216.94,6.53
5,30,9,2011,"$292,315.38 ",0,27.31,$3.36 ,217.28,6.53
5,7,10,2011,"$309,111.47 ",0,22.02,$3.29 ,217.61,6.3
5,14,10,2011,"$286,117.72 ",0,22.42,$3.27 ,217.92,6.3
5,21,10,2011,"$306,069.18 ",0,19.39,$3.35 ,218.09,6.3
5,28,10,2011,"$307,035.11 ",0,20.71,$3.37 ,218.25,6.3
5,4,11,2011,"$353,652.23 ",0,13.73,$3.33 ,218.41,6.3
5,11,11,2011,"$311,906.70 ",0,15.95,$3.30 ,218.57,6.3
5,18,11,2011,"$307,944.37 ",0,17.96,$3.31 ,218.79,6.3
5,25,11,2011,"$507,900.07 ",1,16.63,$3.24 ,219.04,6.3
5,2,12,2011,"$376,225.61 ",0,10.63,$3.17 ,219.29,6.3
5,9,12,2011,"$367,433.77 ",0,6.73,$3.16 ,219.54,6.3
5,16,12,2011,"$379,530.30 ",0,12.46,$3.16 ,219.76,6.3
5,23,12,2011,"$458,562.24 ",0,10.18,$3.11 ,219.94,6.3
5,30,12,2011,"$349,624.88 ",1,7.57,$3.13 ,220.12,6.3
5,6,1,2012,"$312,078.71 ",0,10.12,$3.16 ,220.3,5.94
5,13,1,2012,"$291,454.52 ",0,9.37,$3.26 ,220.48,5.94
5,20,1,2012,"$287,523.98 ",0,12.58,$3.27 ,220.57,5.94
5,27,1,2012,"$295,974.22 ",0,12.57,$3.29 ,220.66,5.94
5,3,2,2012,"$333,948.00 ",0,14.08,$3.36 ,220.76,5.94
5,10,2,2012,"$349,239.88 ",1,9.21,$3.41 ,220.85,5.94
5,17,2,2012,"$356,427.98 ",0,9.03,$3.51 ,221.01,5.94
5,24,2,2012,"$312,220.47 ",0,14.31,$3.56 ,221.22,5.94
5,2,3,2012,"$359,206.21 ",0,15.92,$3.63 ,221.43,5.94
5,9,3,2012,"$347,295.60 ",0,14.27,$3.67 ,221.65,5.94
5,16,3,2012,"$339,392.54 ",0,17.53,$3.73 ,221.8,5.94
5,23,3,2012,"$321,299.99 ",0,18.02,$3.79 ,221.87,5.94
5,30,3,2012,"$331,318.73 ",0,19.87,$3.85 ,221.95,5.94
5,6,4,2012,"$402,985.70 ",0,21.33,$3.89 ,222.02,5.8
5,13,4,2012,"$351,832.03 ",0,21.42,$3.89 ,222.1,5.8
5,20,4,2012,"$330,063.06 ",0,19.63,$3.88 ,222.15,5.8
5,27,4,2012,"$324,839.74 ",0,20.53,$3.81 ,222.21,5.8
5,4,5,2012,"$360,932.69 ",0,25.06,$3.75 ,222.26,5.8
5,11,5,2012,"$333,870.52 ",0,23.03,$3.69 ,222.31,5.8
5,18,5,2012,"$336,189.66 ",0,21.36,$3.63 ,222.33,5.8
5,25,5,2012,"$341,994.48 ",0,25.68,$3.56 ,222.33,5.8
5,1,6,2012,"$359,867.80 ",0,26.51,$3.50 ,222.33,5.8
5,8,6,2012,"$341,704.59 ",0,27.23,$3.45 ,222.34,5.8
5,15,6,2012,"$327,383.64 ",0,27.58,$3.39 ,222.35,5.8
5,22,6,2012,"$325,041.68 ",0,26.98,$3.35 ,222.39,5.8
5,29,6,2012,"$329,658.10 ",0,30.6,$3.29 ,222.43,5.8
5,6,7,2012,"$341,214.43 ",0,27.97,$3.23 ,222.47,5.6
5,13,7,2012,"$316,203.64 ",0,27.1,$3.26 ,222.51,5.6
5,20,7,2012,"$321,205.12 ",0,27.25,$3.31 ,222.52,5.6
5,27,7,2012,"$306,827.36 ",0,29.48,$3.41 ,222.53,5.6
5,3,8,2012,"$324,195.17 ",0,30.51,$3.42 ,222.54,5.6
5,10,8,2012,"$306,759.70 ",0,30.53,$3.49 ,222.55,5.6
5,17,8,2012,"$314,014.18 ",0,30.84,$3.57 ,222.63,5.6
5,24,8,2012,"$320,831.36 ",0,26.36,$3.62 ,222.76,5.6
5,31,8,2012,"$344,642.01 ",0,29.03,$3.64 ,222.9,5.6
5,7,9,2012,"$350,648.91 ",1,30.17,$3.73 ,223.03,5.6
5,14,9,2012,"$299,800.67 ",0,24.81,$3.72 ,223.17,5.6
5,21,9,2012,"$307,306.76 ",0,21.72,$3.72 ,223.37,5.6
5,28,9,2012,"$310,141.68 ",0,25.74,$3.67 ,223.57,5.6
5,5,10,2012,"$343,048.29 ",0,21.76,$3.62 ,223.77,5.42
5,12,10,2012,"$325,345.41 ",0,19.02,$3.60 ,223.97,5.42
5,19,10,2012,"$313,358.15 ",0,20.65,$3.59 ,224.02,5.42
